trip_start_date,trip_end_date,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,vehicleType,start_hour,weekday,start_month,Weather_Condition,Traffic_Index,Driver_Experience,Package_Weight,delivery_duration_hours
2023-05-07 09:48:00,2023-05-07 20:36:48.411900,Delhi,Jaipur,377,Van,9,6,5,Foggy,7,18,237.2,10.813447749979177
2024-08-26 08:53:00,2024-08-29 04:32:31.926985,Ahmedabad,Pune,1492,Bike,8,0,8,Foggy,1,8,3.9,67.65886860687372
2023-02-20 13:39:00,2023-02-22 19:06:26.726339,Ahmedabad,Kolkata,2275,Van,13,0,2,Cloudy,8,18,981.4,53.457423983134454
2023-10-24 21:10:00,2023-10-26 05:30:23.141515,Hyderabad,Ahmedabad,625,Trailer,21,1,10,Foggy,7,9,14107.4,32.33976153192914
2024-02-11 00:45:00,2024-02-12 16:31:23.878273,Lucknow,Pune,1891,Van,0,6,2,Rainy,1,19,852.9,39.773299520160805
2024-09-04 20:25:00,2024-09-07 14:40:30.697715,Kolkata,Lucknow,1598,Truck,20,2,9,Rainy,8,10,2101.3,66.25852714299654
2024-09-13 03:53:00,2024-09-15 14:08:01.489628,Chennai,Lucknow,2499,Truck,3,4,9,Cloudy,2,2,8219.0,58.250413785650366
2023-01-01 21:54:00,2023-01-03 09:46:39.579685,Mumbai,Ahmedabad,708,Bike,21,6,1,Sunny,8,17,11.9,35.87766102349159
2024-01-06 07:14:00,2024-01-06 22:23:09.648875,Delhi,Lucknow,885,Van,7,5,1,Sunny,3,13,81.3,15.15268024313286
2024-10-22 14:08:00,2024-10-25 07:17:06.322579,Lucknow,Bangalore,1695,Trailer,14,1,10,Sunny,10,11,12670.3,65.15175627201688
2023-11-05 08:09:00,2023-11-06 18:15:23.992985,Lucknow,Bangalore,954,Trailer,8,6,11,Cloudy,7,16,6375.4,34.106664718049196
2024-03-11 20:25:00,2024-03-12 17:06:41.482456,Chennai,Mumbai,932,Truck,20,0,3,Sunny,6,20,8129.0,20.694856237719378
2024-07-28 19:24:00,2024-07-31 04:25:06.366331,Mumbai,Pune,1756,Trailer,19,6,7,Sunny,5,7,19745.4,57.01843509181929
2024-08-24 10:37:00,2024-08-24 11:52:01.101999,Ahmedabad,Chennai,34,Truck,10,5,8,Cloudy,10,3,9117.9,1.2503061109576736
2024-01-21 06:17:00,2024-01-22 14:53:04.817342,Jaipur,Delhi,1697,Truck,6,6,1,Sunny,2,16,3127.6,32.60133815054779
2024-04-19 01:26:00,2024-04-20 15:55:16.443645,Chennai,Lucknow,1569,Truck,1,4,4,Cloudy,2,19,5106.7,38.48790101242441
2024-06-12 10:58:00,2024-06-14 01:31:40.046278,Lucknow,Bangalore,1093,Bike,10,2,6,Foggy,1,20,3.2,38.56112396616347
2023-06-28 21:23:00,2023-06-30 02:13:13.821365,Bangalore,Jaipur,443,Bike,21,2,6,Rainy,9,16,5.9,28.837172601369534
2023-01-25 06:51:00,2023-01-26 21:14:22.633464,Delhi,Kolkata,1099,Truck,6,2,1,Cloudy,8,2,5700.2,38.389620406794016
2024-12-10 20:23:00,2024-12-13 03:14:02.366942,Hyderabad,Pune,1961,Truck,20,1,12,Cloudy,8,14,1480.0,54.85065748394343
2023-06-10 16:28:00,2023-06-12 09:39:46.652546,Bangalore,Mumbai,2163,Truck,16,5,6,Cloudy,1,20,7433.8,41.19629237397393
2023-03-04 10:21:00,2023-03-04 13:27:53.572865,Lucknow,Chennai,105,Trailer,10,5,3,Sunny,5,10,15865.9,3.1148813512716953
2024-10-27 17:20:00,2024-10-27 22:42:12.851757,Kolkata,Bangalore,177,Truck,17,6,10,Foggy,6,19,8460.6,5.370236599236454
2023-02-18 06:16:00,2023-02-20 03:45:40.254909,Pune,Mumbai,2099,Truck,6,5,2,Sunny,2,11,3446.0,45.49451525243443
2023-03-25 08:48:00,2023-03-27 10:17:45.538592,Mumbai,Pune,1912,Van,8,5,3,Sunny,10,18,1359.8,49.49598294220024
2023-05-28 21:21:00,2023-05-31 13:21:50.570062,Ahmedabad,Pune,2161,Van,21,6,5,Rainy,5,11,1498.1,64.01404723955444
2024-04-20 07:48:00,2024-04-22 01:42:58.642798,Delhi,Bangalore,1878,Van,7,5,4,Sunny,6,9,1383.0,41.916289666112576
2023-11-23 00:31:00,2023-11-24 16:56:30.119795,Hyderabad,Bangalore,2008,Van,0,3,11,Sunny,9,19,1177.9,40.42503327646125
2023-05-21 22:50:00,2023-05-24 10:32:23.674808,Jaipur,Pune,2339,Truck,22,6,5,Sunny,10,20,8311.3,59.706576335570254
2024-12-23 16:44:00,2024-12-24 12:22:10.581569,Ahmedabad,Chennai,1143,Van,16,0,12,Sunny,1,10,881.9,19.636272658081282
2024-04-21 15:39:00,2024-04-24 16:21:11.170102,Delhi,Lucknow,2020,Trailer,15,6,4,Sunny,10,3,8803.1,72.70310280604332
2023-01-19 17:00:00,2023-01-20 13:34:08.120589,Jaipur,Hyderabad,758,Trailer,17,3,1,Sunny,3,3,18540.8,20.568922385919517
2024-08-12 18:46:00,2024-08-15 06:17:15.781633,Hyderabad,Chennai,1901,Van,18,0,8,Cloudy,9,8,1083.5,59.52105045361394
2023-07-13 21:27:00,2023-07-15 11:15:05.491225,Lucknow,Delhi,840,Bike,21,3,7,Rainy,1,6,14.8,37.80152534031992
2023-04-23 17:29:00,2023-04-23 18:44:21.923756,Pune,Kolkata,58,Trailer,17,6,4,Sunny,1,20,15826.0,1.2560899323574506
2024-11-08 18:03:00,2024-11-08 23:02:20.327722,Bangalore,Delhi,124,Trailer,18,4,11,Foggy,1,1,10427.4,4.988979922868585
2023-09-21 22:38:00,2023-09-22 19:51:20.109819,Bangalore,Ahmedabad,1188,Van,22,3,9,Sunny,7,20,1041.3,21.222252727552174
2024-10-04 09:09:00,2024-10-05 17:35:56.760337,Lucknow,Bangalore,1682,Van,9,4,10,Sunny,5,6,1470.1,32.44910009354193
2023-06-11 00:22:00,2023-06-11 02:25:57.616398,Ahmedabad,Lucknow,80,Truck,0,6,6,Sunny,6,2,2594.9,2.0660045550249286
2023-02-24 17:06:00,2023-02-26 22:27:27.376805,Lucknow,Hyderabad,1369,Trailer,17,4,2,Cloudy,8,19,11520.0,53.35760466812052
2023-12-15 07:00:00,2023-12-15 08:28:07.621521,Lucknow,Ahmedabad,76,Van,7,4,12,Cloudy,2,7,835.7,1.4687837557679229
2023-11-09 22:02:00,2023-11-10 20:00:51.006015,Delhi,Kolkata,1526,Van,22,3,11,Cloudy,2,11,296.8,21.98083500421836
2024-03-18 07:53:00,2024-03-20 11:26:03.371523,Delhi,Jaipur,1683,Truck,7,0,3,Rainy,3,11,1200.0,51.55093653422653
2023-08-27 04:02:00,2023-08-29 11:27:47.364582,Hyderabad,Bangalore,1787,Trailer,4,6,8,Cloudy,3,4,11739.7,55.429823495111194
2023-02-20 00:27:00,2023-02-20 14:51:30.432655,Pune,Bangalore,976,Van,0,0,2,Cloudy,3,20,1304.8,14.40845351536827
2023-09-21 01:34:00,2023-09-23 17:07:26.921634,Delhi,Pune,2238,Truck,1,3,9,Foggy,4,16,1391.2,63.55747823162905
2023-04-06 23:13:00,2023-04-08 13:18:28.187142,Hyderabad,Bangalore,1799,Van,23,3,4,Sunny,3,5,671.9,38.09116309510934
2023-10-15 23:45:00,2023-10-17 00:11:24.047435,Kolkata,Jaipur,622,Bike,23,6,10,Sunny,2,7,11.6,24.440013176447046
2024-05-05 15:03:00,2024-05-10 17:00:36.436508,Lucknow,Ahmedabad,1896,Bike,15,6,5,Rainy,9,16,14.3,121.96012125230692
2024-05-14 04:53:00,2024-05-15 13:08:49.504701,Lucknow,Delhi,1632,Van,4,1,5,Cloudy,6,15,1478.9,32.263751305857845
2024-04-13 13:30:00,2024-04-14 10:54:43.008020,Ahmedabad,Chennai,706,Trailer,13,5,4,Sunny,3,5,13439.4,21.411946672313213
2023-01-07 09:06:00,2023-01-12 02:02:23.488689,Kolkata,Mumbai,2305,Bike,9,5,1,Sunny,9,1,14.3,112.93985796917227
2024-11-03 22:20:00,2024-11-04 22:15:13.210412,Ahmedabad,Chennai,1247,Truck,22,6,11,Cloudy,4,20,1318.8,23.920336225431274
2023-05-27 15:18:00,2023-05-29 23:04:51.959254,Jaipur,Chennai,2416,Van,15,5,5,Cloudy,4,9,1131.6,55.781099792892796
2024-07-01 17:01:00,2024-07-02 00:57:11.757241,Hyderabad,Lucknow,258,Truck,17,0,7,Sunny,8,5,6784.7,7.936599233589776
2024-12-09 19:10:00,2024-12-11 11:38:48.493553,Hyderabad,Bangalore,647,Bike,19,0,12,Foggy,7,6,4.1,40.480137098115186
2024-01-21 02:22:00,2024-01-22 21:41:54.951582,Lucknow,Delhi,959,Trailer,2,6,1,Rainy,7,3,15146.4,43.3319309950844
2023-04-29 11:19:00,2023-05-01 21:43:16.359296,Chennai,Lucknow,1914,Truck,11,5,4,Cloudy,10,6,2166.0,58.4045442488105
2023-09-18 04:37:00,2023-09-20 05:12:35.400777,Jaipur,Lucknow,1121,Bike,4,0,9,Cloudy,7,8,13.1,48.593166882397036
2023-09-13 08:33:00,2023-09-13 21:06:11.094493,Hyderabad,Mumbai,185,Bike,8,2,9,Foggy,10,6,5.7,12.553081803635004
2023-02-22 11:34:00,2023-02-23 19:33:57.095127,Delhi,Kolkata,732,Bike,11,2,2,Sunny,5,16,9.6,31.9991930907141
2024-05-14 21:43:00,2024-05-17 22:52:08.666382,Lucknow,Ahmedabad,2483,Truck,21,1,5,Sunny,7,16,2429.0,73.15240732836648
2023-10-07 16:09:00,2023-10-09 05:59:29.206233,Ahmedabad,Bangalore,780,Bike,16,5,10,Cloudy,4,3,3.5,37.84144617582623
2023-06-07 23:58:00,2023-06-10 03:04:32.233304,Kolkata,Lucknow,1957,Van,23,2,6,Rainy,8,17,1488.3,51.10895369569417
2024-12-27 16:49:00,2024-12-29 05:34:19.511110,Ahmedabad,Delhi,712,Bike,16,4,12,Sunny,9,6,11.4,36.75541975286998
2023-04-25 16:13:00,2023-04-28 08:13:01.134493,Bangalore,Kolkata,2138,Van,16,1,4,Stormy,3,6,1444.9,64.00031513700056
2024-06-04 07:01:00,2024-06-05 10:06:15.044956,Chennai,Mumbai,936,Trailer,7,1,6,Cloudy,7,19,10917.0,27.087512487839426
2023-08-25 06:08:00,2023-08-25 09:26:56.347633,Hyderabad,Ahmedabad,147,Van,6,4,8,Sunny,10,20,288.6,3.3156521203431377
2023-10-05 10:45:00,2023-10-08 10:34:35.548261,Pune,Bangalore,2407,Trailer,10,3,10,Sunny,9,15,15061.4,71.82654118365961
2023-01-04 12:33:00,2023-01-05 15:53:31.549559,Mumbai,Ahmedabad,1159,Trailer,12,2,1,Sunny,1,19,14893.4,27.34209709980364
2024-12-27 04:10:00,2024-12-29 10:04:44.647914,Chennai,Hyderabad,1950,Van,4,4,12,Rainy,2,2,303.7,53.91240219841488
2023-05-26 20:41:00,2023-05-31 06:55:25.120433,Lucknow,Jaipur,1901,Trailer,20,4,5,Stormy,7,8,19664.4,106.24031123144196
2023-12-22 08:37:00,2023-12-23 18:35:43.269981,Hyderabad,Pune,1888,Van,8,4,12,Cloudy,2,7,574.6,33.97868610591508
2023-02-03 16:36:00,2023-02-05 20:23:47.885040,Kolkata,Bangalore,1263,Truck,16,4,2,Stormy,7,8,2677.3,51.79663473330766
2023-06-02 05:57:00,2023-06-03 23:45:44.300977,Hyderabad,Jaipur,1493,Trailer,5,4,6,Rainy,1,13,11639.7,41.81230582689407
2024-08-10 22:52:00,2024-08-12 01:02:51.387573,Mumbai,Kolkata,1378,Van,22,5,8,Cloudy,3,15,867.3,26.180940992484416
2023-12-08 20:26:00,2023-12-09 07:45:32.865171,Kolkata,Delhi,319,Trailer,20,4,12,Cloudy,5,12,19529.4,11.325795880881264
2023-10-14 05:26:00,2023-10-16 05:55:17.343724,Ahmedabad,Bangalore,1053,Bike,5,5,10,Cloudy,6,15,7.5,48.48815103445183
2023-06-17 01:11:00,2023-06-19 04:16:27.995883,Kolkata,Jaipur,1680,Van,1,5,6,Cloudy,9,14,812.1,51.09110996756868
2024-03-30 09:44:00,2024-04-03 01:26:11.146932,Chennai,Ahmedabad,1574,Bike,9,5,3,Sunny,9,7,2.5,87.70309637005109
2024-02-05 20:27:00,2024-02-07 18:05:05.350771,Ahmedabad,Pune,1593,Trailer,20,0,2,Cloudy,3,17,23293.8,45.63481965852392
2024-12-02 13:01:00,2024-12-05 00:16:00.628178,Hyderabad,Mumbai,1510,Trailer,13,0,12,Sunny,8,5,23574.5,59.25017449395918
2023-12-29 00:50:00,2023-12-31 11:54:09.810201,Lucknow,Jaipur,2326,Truck,0,4,12,Rainy,4,20,7150.8,59.06939172239407
2024-11-23 03:50:00,2024-11-23 22:29:41.473142,Jaipur,Bangalore,779,Van,3,5,11,Rainy,7,10,75.6,18.661520317102973
2023-01-29 20:10:00,2023-01-29 21:16:52.420108,Lucknow,Hyderabad,25,Bike,20,6,1,Sunny,6,19,8.3,1.1145611410095118
2023-10-23 10:35:00,2023-10-24 04:01:27.184767,Hyderabad,Ahmedabad,615,Truck,10,0,10,Sunny,8,18,6663.0,17.4408846574142
2023-04-23 06:39:00,2023-04-25 04:58:25.110722,Mumbai,Ahmedabad,1391,Trailer,6,6,4,Cloudy,6,10,24893.1,46.323641867343056
2023-08-15 21:33:00,2023-08-17 02:16:49.749413,Jaipur,Bangalore,822,Trailer,21,1,8,Cloudy,4,2,24921.3,28.730485947927225
2023-02-24 14:23:00,2023-02-26 17:49:18.735797,Hyderabad,Chennai,2000,Truck,14,4,2,Sunny,2,6,8718.5,51.438537721472876
2024-02-10 04:55:00,2024-02-12 06:29:19.714316,Pune,Ahmedabad,904,Bike,4,5,2,Cloudy,7,3,1.4,49.572142865629154
2023-10-16 03:46:00,2023-10-17 16:31:11.310704,Chennai,Jaipur,1577,Trailer,3,0,10,Sunny,4,19,24065.5,36.753141862107285
2023-05-28 18:34:00,2023-06-01 13:15:24.810979,Pune,Delhi,2326,Trailer,18,6,5,Sunny,9,5,17253.2,90.69022527200664
2023-09-01 10:16:00,2023-09-01 20:37:09.622200,Ahmedabad,Lucknow,423,Van,10,4,9,Sunny,9,7,1211.3,10.352672833261606
2024-05-21 12:42:00,2024-05-21 13:45:02.803205,Bangalore,Ahmedabad,34,Truck,12,1,5,Sunny,7,7,4664.7,1.050778668106359
2024-04-26 08:25:00,2024-04-29 19:43:43.021025,Hyderabad,Jaipur,2014,Trailer,8,4,4,Rainy,5,10,11393.4,83.31195028465606
2024-03-25 20:08:00,2024-03-26 19:11:19.068239,Delhi,Kolkata,325,Bike,20,0,3,Stormy,3,1,7.2,23.055296733009417
2024-12-13 07:16:00,2024-12-13 17:31:50.261237,Delhi,Kolkata,580,Van,7,4,12,Cloudy,3,11,263.0,10.263961454797549
2024-10-02 10:39:00,2024-10-03 07:51:56.594930,Kolkata,Lucknow,734,Truck,10,2,10,Cloudy,9,7,4213.6,21.21572081397943
2023-02-11 06:34:00,2023-02-15 14:25:22.890086,Lucknow,Chennai,1859,Bike,6,5,2,Sunny,9,6,12.9,103.85635835717962
2023-05-11 17:36:00,2023-05-13 09:56:44.500979,Lucknow,Hyderabad,1309,Trailer,17,3,5,Cloudy,4,6,5759.0,40.34569471640005
2023-04-18 11:50:00,2023-04-19 21:44:09.579305,Lucknow,Jaipur,1963,Truck,11,1,4,Sunny,1,13,2357.9,33.902660918093645
2024-04-22 05:33:00,2024-04-22 17:57:44.759677,Pune,Mumbai,398,Truck,5,0,4,Cloudy,10,16,2126.0,12.41243324353045
2024-06-07 18:36:00,2024-06-08 17:05:56.111531,Chennai,Hyderabad,453,Bike,18,4,6,Foggy,5,13,6.3,22.498919869631447
2023-02-13 16:16:00,2023-02-15 03:12:21.410677,Hyderabad,Ahmedabad,980,Truck,16,0,2,Sunny,8,2,9972.9,34.93928074362436
2023-11-26 22:48:00,2023-12-02 15:07:35.873714,Mumbai,Lucknow,2425,Bike,22,6,11,Rainy,10,19,3.0,136.32663158708425
2023-01-12 15:23:00,2023-01-14 22:08:13.825803,Kolkata,Pune,1974,Trailer,15,3,1,Sunny,4,19,7909.7,54.75384050089768
2023-12-05 07:30:00,2023-12-07 12:03:43.266174,Ahmedabad,Jaipur,2399,Van,7,1,12,Sunny,10,19,1376.8,52.5620183816314
2024-10-22 16:22:00,2024-10-26 18:21:53.500493,Jaipur,Lucknow,1838,Bike,16,1,10,Sunny,10,18,13.3,97.99819458128579
2024-04-29 21:15:00,2024-04-30 03:59:37.799864,Ahmedabad,Chennai,313,Van,21,0,4,Sunny,4,6,96.7,6.743833295566669
2024-12-10 07:24:00,2024-12-11 06:37:16.924658,Hyderabad,Mumbai,773,Truck,7,1,12,Sunny,9,2,7765.4,23.221367960561174
2024-04-10 11:14:00,2024-04-13 19:31:34.927043,Bangalore,Jaipur,1983,Bike,11,2,4,Sunny,9,19,10.0,80.29303528977648
2024-07-24 08:44:00,2024-07-25 14:54:55.118720,Lucknow,Delhi,825,Trailer,8,2,7,Cloudy,7,6,20354.8,30.181977422357953
2024-06-21 14:31:00,2024-06-25 06:34:45.640965,Jaipur,Mumbai,2169,Bike,14,4,6,Sunny,10,20,7.7,88.06267804595052
2023-01-16 06:16:00,2023-01-18 03:48:17.050285,Pune,Ahmedabad,887,Bike,6,0,1,Cloudy,8,15,14.9,45.53806952353074
2023-03-27 06:13:00,2023-03-28 13:45:31.006156,Hyderabad,Lucknow,712,Bike,6,0,3,Foggy,4,6,1.1,31.541946154347904
2023-12-01 20:06:00,2023-12-02 20:44:03.654844,Bangalore,Lucknow,953,Van,20,4,12,Cloudy,8,3,389.8,24.634348567912784
2023-05-17 18:47:00,2023-05-19 23:56:51.870085,Pune,Bangalore,2336,Van,18,2,5,Sunny,6,11,625.0,53.164408357043015
2024-05-12 22:28:00,2024-05-15 09:38:35.439806,Bangalore,Kolkata,2439,Truck,22,6,5,Sunny,3,8,5048.0,59.17651105720892
2024-08-16 19:38:00,2024-08-19 09:40:59.287685,Lucknow,Kolkata,2070,Truck,19,4,8,Foggy,7,18,9292.3,62.049802134723265
2024-02-06 09:38:00,2024-02-06 17:06:12.112713,Pune,Lucknow,312,Truck,9,1,2,Cloudy,3,17,6040.0,7.470031309206203
2023-09-30 13:30:00,2023-10-02 02:51:41.770404,Chennai,Delhi,1589,Truck,13,5,9,Cloudy,7,19,1406.0,37.3616028900736
2023-06-01 02:43:00,2023-06-01 09:06:36.861955,Delhi,Jaipur,169,Bike,2,3,6,Sunny,5,19,6.4,6.393572765322316
2023-07-07 12:33:00,2023-07-09 10:32:43.929638,Ahmedabad,Kolkata,2211,Van,12,4,7,Cloudy,4,17,653.9,45.99553601066166
2023-05-11 04:42:00,2023-05-13 04:16:24.615227,Chennai,Hyderabad,2238,Van,4,3,5,Sunny,3,4,1450.0,47.57350422969385
2023-07-02 22:43:00,2023-07-04 10:03:23.602064,Jaipur,Delhi,1213,Van,22,6,7,Foggy,8,7,918.8,35.33988946221864
2023-02-08 14:55:00,2023-02-11 17:19:19.207849,Kolkata,Jaipur,2434,Van,14,2,2,Foggy,4,5,971.7,74.40533551355723
2024-05-11 03:28:00,2024-05-12 11:21:03.711533,Delhi,Pune,1201,Truck,3,5,5,Sunny,8,16,7419.3,31.884364314692064
2024-02-01 17:32:00,2024-02-04 14:55:27.387954,Chennai,Kolkata,1183,Bike,17,3,2,Cloudy,10,6,11.7,69.39094109842995
2023-01-16 12:41:00,2023-01-18 08:39:32.449986,Hyderabad,Ahmedabad,2073,Van,12,0,1,Sunny,3,14,970.8,43.975680551773905
2023-04-18 01:54:00,2023-04-19 22:10:58.907683,Bangalore,Mumbai,1124,Trailer,1,1,4,Cloudy,10,20,9743.9,44.283029911865306
2023-06-19 01:29:00,2023-06-22 16:29:24.341287,Jaipur,Ahmedabad,1153,Bike,1,0,6,Foggy,9,2,13.2,87.00676146852092
2023-09-08 22:12:00,2023-09-11 13:50:52.217428,Hyderabad,Chennai,1989,Trailer,22,4,9,Cloudy,6,18,19642.4,63.647838174487475
2023-05-21 17:31:00,2023-05-22 04:21:26.551823,Delhi,Lucknow,262,Bike,17,6,5,Sunny,5,18,11.3,10.84070883976779
2024-08-30 02:58:00,2024-09-01 14:29:32.491091,Bangalore,Mumbai,1442,Bike,2,4,8,Sunny,5,13,15.0,59.52569196960872
2023-02-08 13:51:00,2023-02-11 19:31:41.037325,Jaipur,Delhi,2088,Bike,13,2,2,Rainy,3,18,12.1,77.67806592373134
2023-01-29 16:28:00,2023-01-30 12:56:24.170350,Kolkata,Pune,740,Trailer,16,6,1,Cloudy,2,17,21583.0,20.473380652730693
2023-11-14 20:43:00,2023-11-17 01:48:51.161689,Delhi,Mumbai,2346,Van,20,1,11,Cloudy,6,13,1429.5,53.09754491362897
2024-11-27 15:55:00,2024-11-28 01:07:09.380155,Jaipur,Chennai,507,Van,15,2,11,Sunny,1,12,269.1,9.202605598490031
2023-08-27 09:29:00,2023-08-29 12:44:54.322516,Chennai,Jaipur,1438,Trailer,9,6,8,Sunny,7,3,14954.5,51.26508958764879
2023-12-25 19:04:00,2023-12-26 11:37:47.759991,Jaipur,Hyderabad,557,Van,19,0,12,Stormy,5,7,891.8,16.56326666415316
2024-07-30 16:02:00,2024-07-31 20:25:35.347855,Delhi,Lucknow,970,Truck,16,1,7,Cloudy,4,1,3963.5,28.393152181987745
2024-03-04 13:55:00,2024-03-04 17:10:48.249796,Lucknow,Pune,141,Van,13,0,3,Cloudy,9,5,1267.1,3.2634027211009733
2024-10-31 17:03:00,2024-11-02 22:26:22.602903,Chennai,Mumbai,1357,Truck,17,3,10,Cloudy,10,1,7861.8,53.38961191752105
2023-05-26 04:24:00,2023-05-27 03:01:24.081157,Hyderabad,Kolkata,867,Truck,4,4,5,Rainy,1,4,7487.9,22.6233558769463
2024-03-07 00:52:00,2024-03-08 08:05:28.853322,Delhi,Kolkata,1165,Truck,0,3,3,Sunny,4,1,9974.3,31.224681478285262
2024-08-07 14:48:00,2024-08-10 02:55:37.400232,Lucknow,Pune,2042,Trailer,14,2,8,Sunny,3,13,10187.6,60.12705562002645
2023-12-10 03:11:00,2023-12-10 15:26:32.159612,Mumbai,Jaipur,530,Van,3,6,12,Cloudy,6,14,1116.4,12.258933225668049
2023-07-06 04:36:00,2023-07-06 05:17:46.589912,Kolkata,Pune,39,Van,4,3,7,Cloudy,5,15,849.5,0.6962749755648494
2024-01-15 05:38:00,2024-01-18 17:39:29.094455,Lucknow,Hyderabad,2061,Trailer,5,0,1,Rainy,7,17,11259.8,84.02474845968275
2024-03-15 13:23:00,2024-03-16 07:13:54.149621,Mumbai,Bangalore,518,Trailer,13,4,3,Foggy,1,12,8211.7,17.848374894703532
2023-01-11 12:33:00,2023-01-12 14:04:15.109371,Ahmedabad,Chennai,1270,Van,12,2,1,Sunny,5,7,1349.0,25.520863714289344
2023-06-02 06:51:00,2023-06-03 19:08:51.240688,Bangalore,Pune,1568,Trailer,6,4,6,Sunny,2,19,16909.1,36.297566857844316
2024-07-24 07:19:00,2024-07-24 08:22:59.676589,Lucknow,Chennai,25,Trailer,7,2,7,Stormy,2,3,21498.7,1.06657683022679
2024-07-28 21:52:00,2024-07-29 16:28:10.316349,Pune,Delhi,1006,Truck,21,6,7,Cloudy,2,18,5908.1,18.60286565262108
2023-08-31 12:45:00,2023-09-03 17:13:33.380825,Kolkata,Ahmedabad,1617,Trailer,12,3,8,Cloudy,9,4,9399.5,76.47593911800777
2023-11-26 10:33:00,2023-11-29 10:07:56.355793,Lucknow,Delhi,1849,Truck,10,6,11,Cloudy,10,3,4037.9,71.58232105354054
2023-08-06 08:48:00,2023-08-09 20:19:31.288451,Mumbai,Delhi,2026,Bike,8,6,8,Cloudy,3,12,6.0,83.52535790301069
2024-05-20 02:55:00,2024-05-21 07:57:31.696894,Pune,Hyderabad,1263,Truck,2,0,5,Sunny,4,12,9756.4,29.042138025976183
2024-05-31 04:53:00,2024-06-02 04:49:40.813638,Kolkata,Mumbai,1753,Truck,4,4,5,Rainy,5,17,1050.7,47.944670455036636
2023-02-16 22:48:00,2023-02-20 20:14:43.509729,Pune,Mumbai,2320,Trailer,22,3,2,Rainy,4,6,24713.3,93.4454193690836
2024-06-04 02:19:00,2024-06-05 04:04:20.294646,Chennai,Mumbai,1098,Van,2,1,6,Cloudy,4,15,1471.7,25.755637401628018
2024-07-26 09:34:00,2024-07-30 17:01:23.114489,Mumbai,Kolkata,2322,Bike,9,4,7,Cloudy,5,2,14.9,103.45642069135133
2024-11-20 17:16:00,2024-11-23 07:22:24.215873,Jaipur,Lucknow,1371,Bike,17,2,11,Sunny,10,8,7.4,62.10672663137346
2023-08-04 02:31:00,2023-08-04 23:15:09.123304,Chennai,Mumbai,387,Bike,2,4,8,Sunny,9,14,14.5,20.735867584329558
2023-04-30 14:24:00,2023-05-01 15:34:29.582715,Kolkata,Hyderabad,1208,Van,14,6,4,Sunny,9,5,623.6,25.17488408747738
2023-11-25 03:13:00,2023-11-25 23:26:11.517818,Kolkata,Lucknow,485,Bike,3,5,11,Sunny,6,3,0.9,20.21986606058159
2023-12-23 01:10:00,2023-12-26 02:00:55.164071,Delhi,Lucknow,1299,Bike,1,5,12,Stormy,3,10,3.8,72.84865668636328
2024-09-08 23:02:00,2024-09-09 06:40:21.090482,Mumbai,Delhi,338,Van,23,6,9,Rainy,6,7,1420.7,7.639191800547729
2024-09-26 08:02:00,2024-09-30 18:49:23.009640,Ahmedabad,Jaipur,1849,Bike,8,3,9,Cloudy,10,11,0.7,106.78972490003007
2023-11-28 09:08:00,2023-11-29 23:59:25.882813,Ahmedabad,Mumbai,1196,Trailer,9,1,11,Cloudy,4,15,15919.9,38.85718967029587
2024-04-07 07:24:00,2024-04-07 20:28:53.667704,Kolkata,Jaipur,447,Trailer,7,6,4,Sunny,3,2,6512.0,13.08157436218491
2023-09-18 10:58:00,2023-09-21 03:37:57.699883,Ahmedabad,Mumbai,1400,Truck,10,0,9,Stormy,6,5,3577.6,64.66602774524604
2023-08-14 23:59:00,2023-08-17 04:31:45.108748,Bangalore,Pune,1783,Truck,23,0,8,Sunny,6,11,1792.8,52.545863541198514
2023-02-07 07:58:00,2023-02-08 11:17:59.547073,Delhi,Jaipur,1232,Truck,7,1,2,Sunny,2,8,8735.8,27.333207520372106
2023-06-25 17:05:00,2023-06-27 23:07:54.841092,Kolkata,Pune,1533,Trailer,17,6,6,Cloudy,9,13,16821.4,54.04856696990145
2023-02-06 15:12:00,2023-02-11 09:40:41.020368,Ahmedabad,Lucknow,2073,Trailer,15,0,2,Foggy,8,11,23042.1,114.4780612133115
2024-08-15 17:39:00,2024-08-18 23:45:06.609297,Mumbai,Delhi,1854,Trailer,17,3,8,Foggy,6,17,18767.1,78.10183591579242
2023-10-28 18:57:00,2023-10-29 22:08:35.367541,Lucknow,Jaipur,1329,Truck,18,5,10,Sunny,1,15,9739.3,27.193157650272237
2023-11-19 23:39:00,2023-11-21 06:43:02.920093,Jaipur,Mumbai,877,Truck,23,6,11,Foggy,2,1,5588.9,31.067477803565648
2023-02-09 12:44:00,2023-02-11 05:42:17.174852,Chennai,Bangalore,1821,Truck,12,3,2,Sunny,4,19,6748.4,40.97143745896766
2023-10-16 05:23:00,2023-10-17 05:18:41.008110,Chennai,Mumbai,993,Truck,5,0,10,Sunny,7,16,6186.8,23.92805780826654
2023-05-27 15:39:00,2023-05-29 08:15:16.535197,Bangalore,Chennai,1272,Truck,15,5,5,Rainy,9,19,5358.3,40.604593110339245
2023-04-02 00:58:00,2023-04-04 08:40:24.522161,Pune,Delhi,1334,Truck,0,6,4,Foggy,10,13,8613.6,55.70681171135337
